Store,n,rmspe,rmse,mape,mean_true
98,36.0,0.10065731617260863,621.9530381550958,8.035345684191814,5611.972222222223
993,36.0,0.10059010278559227,691.6150307486937,7.863712870227251,7601.083333333333
415,36.0,0.10043435355562826,595.5741324049202,7.758323734432516,6430.388888888889
182,36.0,0.10035101526728148,581.0027849350588,8.496605386306667,5544.805555555556
374,36.0,0.10027381936102596,683.8810210695301,8.182117246846571,7078.916666666667
354,36.0,0.10025449202771426,813.5518396122874,7.480604090380644,8339.944444444445
1059,36.0,0.10020597259996582,815.923675118756,7.371471504162347,8748.416666666666
403,36.0,0.10019480301225751,772.997744359581,7.4559132380450945,7543.472222222223
766,36.0,0.0999618288018747,674.9568803282933,8.319377980409124,6805.944444444444
531,36.0,0.09990479639202514,484.53758849754036,8.23255680593578,5058.805555555556
857,36.0,0.09986157053168528,861.213333782212,8.472018023229571,8346.888888888889
599,36.0,0.09983272687537667,961.2040754502517,7.144478404585327,9840.75
194,36.0,0.09980934816493525,480.37573927108974,8.089233714401106,5073.722222222223
944,36.0,0.09977244594438185,714.1682694499167,8.03121623098899,7169.333333333333
568,36.0,0.09971482321614542,495.8341340209366,7.504755186286618,5336.222222222223
873,36.0,0.0997082675319667,368.8319729185955,8.664578917980904,3619.1111111111113
590,36.0,0.09968645777414202,513.8573439286015,8.331374541145355,5310.833333333333
738,36.0,0.09967042080402129,869.7195090042453,7.910564445618913,8634.5
201,36.0,0.09956328125786629,553.218099869277,8.261900032104958,5465.5
44,36.0,0.09954989021054272,470.6834727892938,7.810791028919758,5116.138888888889
902,36.0,0.09939411449157409,402.67522012170747,8.417560612235214,3983.3333333333335
989,36.0,0.09935131093012224,519.396817139229,7.579241636488107,5396.5
1103,36.0,0.09935044382287603,600.8771828072062,8.491421664657196,5876.722222222223
728,36.0,0.09926199130523379,534.3016814821926,8.053540947158822,5456.5
79,36.0,0.09925495424542244,540.3870941269596,8.400603187704174,5757.333333333333
