Store,rmspe_lgbm,rmse_lgbm,mape_lgbm,sales_sum_test,rmspe_prophet,rmse_prophet,mape_prophet
114,0.13300248423734376,611.5338674376671,9.99489084093953,186586.0,0.13718819203471075,654.0622840259638,11.298910217250851
1058,0.1330056834169531,764.5365591744894,8.898839522171155,251542.0,0.17109181205830734,996.3166951959305,11.714087314950739
932,0.13304206640574892,982.4912999503229,8.346020115849246,267840.0,0.15986131068150497,1300.5919569954626,12.85430729216247
683,0.13304849773103164,837.5580777711473,7.838869264705332,285878.0,0.09428285624241885,831.3558141507941,7.7071429100478195
779,0.13306427098169085,556.117283450744,8.443705384952068,247558.0,0.16094549576188646,874.5658442196666,12.590885354771416
238,0.13322115422565164,859.199105378927,8.763425324422816,257418.0,0.20529478547474808,1389.9831039806038,16.457866318606037
83,0.13333021578429335,424.80165439368034,10.698167826619045,131704.0,0.18744980993028837,574.34025752247,14.995750735344867
67,0.1333684962546156,898.6818561695923,8.48619879729109,295438.0,0.10921742555391764,881.6802580051668,9.110977400901715
722,0.13343102273848198,931.8454665325823,9.610317492082933,272289.0,0.324397273365369,2279.5574550513034,29.202115861271
982,0.1336340044828384,930.6561556312608,9.689553841442002,297040.0,0.13156133217872062,1034.344301629862,10.93579224214788
135,0.13366101285599954,799.8226964839201,9.764805591251118,223679.0,0.16314376536545316,1030.6475881718775,13.308209247733648
785,0.13383089002147122,988.7020202126064,10.00922194479478,261614.0,0.1616344146254483,1175.4287822944784,12.565610293941312
55,0.1340199376692163,596.6673589631563,11.08482775085125,177781.0,0.18670785588168504,708.0314826181749,13.071955605965337
166,0.13433181397090366,765.9283155544877,10.21866299303551,198781.0,0.19986811314442,1062.1282813016555,15.93496148155771
502,0.1344975834174844,1169.119119586073,9.485863265509883,367555.0,0.13924274141353954,1538.6875828637103,10.708190136363799
708,0.13455244512773312,775.6110452863592,9.920951174280821,209967.0,0.15737565143165255,1039.1167742952257,12.137857984669722
886,0.13455940056627758,770.7759143008952,9.864756225291046,241907.0,0.2323536960116383,1251.5237171754397,17.671460170952784
29,0.13469525420797848,992.8744310364269,10.12093907568941,281805.0,0.21242355759595646,1498.647752123318,16.662062883812418
16,0.13491396648596837,900.2114806296098,8.870805375111068,292850.0,0.10653068450931456,866.4418058399718,8.479829707865306
503,0.1349574756991287,897.9118873347296,9.880139605600709,248757.0,0.1805491402785667,1214.5155389926556,15.32640508160536
997,0.1350065938663277,637.1190763806819,11.433022036570357,177949.0,0.15730348005867695,782.540059611276,12.75073499818061
831,0.13514882698557074,1269.5405099054908,8.69717173155411,432655.0,0.16109767132061675,1511.606609825889,11.094511160967055
345,0.13544124830356744,624.4049506334514,11.307539942066619,156609.0,0.14450369939030022,613.4888365302528,11.248574469812267
385,0.13547160645703898,876.7378872031603,10.869633817058807,258473.0,0.15360763048715584,987.4313189959961,12.207115430125118
891,0.13549634224722157,940.7811171421554,10.998244110819256,264153.0,0.16787064734882928,1261.8282593888455,12.412208914315029
